date,Microsoft,Apple,Amazon,IBM,Nike
2014-09-25,46.04,97.87,321.93,189.01,79.75
2014-09-24,47.08,101.75,328.21,192.31,80.84
2014-09-23,46.56,102.64,323.63,191.62,80.12
2014-09-22,47.06,101.06,324.5,193.11,80.71
2014-09-19,47.52,100.96,331.32,194.0,81.81
2014-09-18,46.68,101.79,325.0,193.75,81.97
2014-09-17,46.52,101.58,324.0,192.8,81.51
2014-09-16,46.76,100.86,327.76,192.96,81.2
2014-09-15,46.24,101.63,323.89,191.81,81.61
2014-09-12,46.695,101.66,331.19,191.28,81.84
2014-09-11,47.0,101.43,330.52,191.72,81.82
2014-09-10,46.84,101.0,331.33,191.54,82.47
2014-09-09,46.76,97.99,329.75,189.99,81.84
2014-09-08,46.47,98.36,342.34,190.14,82.4
2014-09-05,45.91,98.97,346.38,191.2,82.04
2014-09-04,45.26,98.12,345.95,190.68,79.92
2014-09-03,44.96,98.94,339.0,191.95,78.82
2014-09-02,45.09,103.3,342.38,191.56,79.28
2014-08-29,45.43,102.5,339.04,192.3,78.55
2014-08-28,44.88,102.25,340.02,192.0,78.82
2014-08-27,44.87,102.13,343.18,192.25,79.72
2014-08-26,45.005,100.889,341.83,192.99,79.48
2014-08-25,45.17,101.54,334.02,191.16,80.01
2014-08-22,45.15,101.32,331.59,190.41,79.29
2014-08-21,45.22,100.58,332.91,191.23,78.94
2014-08-20,44.95,100.57,335.78,190.1,78.91
2014-08-19,45.33,100.53,335.13,190.07,78.51
2014-08-18,45.11,99.16,334.53,189.36,78.55
2014-08-15,44.79,97.98,333.63,187.38,77.13
2014-08-14,44.27,97.5,333.21,187.88,77.3
2014-08-13,44.08,97.24,326.28,187.95,77.25
2014-08-12,43.52,95.97,319.32,187.34,76.73
2014-08-11,43.2,95.99,318.33,187.47,77.06
2014-08-08,43.2,94.74,316.8,186.63,77.06
2014-08-07,43.23,94.48,311.45,184.3,76.35
2014-08-06,42.74,94.96,313.89,185.97,77.14
2014-08-05,43.08,95.12,312.32,187.1,76.92
2014-08-04,43.37,95.59,313.65,189.64,77.16
2014-08-01,42.86,96.13,307.06,189.15,78.82
2014-07-31,43.16,95.6,312.99,191.67,77.13
2014-07-30,43.5785,98.15,322.51,194.0,79.61
2014-07-29,43.885,98.38,320.0,194.57,78.1
2014-07-28,43.97,99.02,320.41,195.78,78.4
2014-07-25,44.5,97.671,324.01,194.4,77.72
2014-07-24,44.4,97.03,358.61,195.24,78.6
2014-07-23,44.87,97.19,358.14,193.63,77.37
2014-07-22,44.83,94.72,360.84,194.09,77.04
2014-07-21,44.835,93.939,359.76,190.85,76.82
2014-07-18,44.69,94.43,358.66,192.5,77.52
2014-07-17,44.53,93.0899,352.454,192.49,76.53
2014-07-16,44.08,94.78,355.9,192.36,76.92
2014-07-15,42.45,95.32,354.44,188.49,78.03
2014-07-14,42.14,96.45,355.32,189.86,77.95
2014-07-11,42.09,95.22,346.2,188.0,77.29
2014-07-10,41.685,95.035,327.92,187.7,77.5
2014-07-09,41.67,95.39,329.97,188.42,78.69
2014-07-08,41.78,95.35,323.81,187.22,77.67
2014-07-07,41.99,95.968,333.55,188.04,78.65
2014-07-03,41.8,94.03,337.492,188.53,78.45
2014-07-02,41.9,93.48,332.85,188.39,77.79
2014-07-01,41.87,93.52,332.39,186.35,78.0
2014-06-30,41.7,92.93,324.78,181.27,77.55
2014-06-27,42.25,91.98,324.57,181.71,77.68
2014-06-26,41.72,90.9,325.69,180.37,76.86
2014-06-25,42.03,90.36,327.44,180.72,76.47
2014-06-24,41.745,90.28,324.16,180.88,74.98
2014-06-23,41.99,90.83,327.24,182.14,75.45
2014-06-20,41.68,90.91,324.2,181.55,75.1
2014-06-19,41.51,91.86,327.0,182.82,75.64
2014-06-18,41.65,92.18,334.38,183.6,76.21
2014-06-17,41.68,92.08,325.62,182.26,75.09
2014-06-16,41.5,92.2,327.62,182.35,74.55
2014-06-13,41.23,91.28,326.27,182.56,74.62
2014-06-12,40.58,92.29,325.91,181.22,74.77
2014-06-11,40.86,93.86,335.2,182.25,75.14
2014-06-10,41.11,94.25,332.41,184.29,76.31
2014-06-09,41.27,93.7,327.5,186.22,76.67
2014-06-06,41.48,645.57,329.67,186.37,76.23
2014-06-05,41.21,647.35,323.57,185.98,75.87
2014-06-04,40.32,644.82,306.78,184.51,76.13
2014-06-03,40.29,637.54,307.19,184.37,75.55
2014-06-02,40.79,628.65,308.84,185.69,76.72
2014-05-30,40.94,633.0,312.55,184.36,76.91
2014-05-29,40.34,635.38,313.78,183.76,76.38
2014-05-28,40.01,624.01,310.16,183.08,76.27
2014-05-27,40.19,625.63,310.82,184.78,76.61
2014-05-23,40.12,614.13,312.24,185.94,75.85
2014-05-22,40.1,607.27,304.91,185.68,74.88
2014-05-21,40.35,606.31,305.01,186.39,74.21
2014-05-20,39.68,604.71,301.19,184.89,73.26
2014-05-19,39.75,604.59,296.755,187.0,74.49
2014-05-16,39.83,597.51,297.7,187.06,73.94
2014-05-15,39.6,588.82,295.19,186.46,72.94
2014-05-14,40.24,593.87,297.62,188.72,73.58
2014-05-13,40.42,593.76,304.64,192.19,74.59
2014-05-12,39.97,592.83,302.86,192.57,74.63
2014-05-09,39.54,585.5425,292.24,190.08,73.45
2014-05-08,39.64,587.99,288.32,188.91,73.05
2014-05-07,39.425,592.33,292.71,189.3,72.18
2014-05-06,39.06,594.41,297.38,190.03,72.25
2014-05-05,39.43,600.96,310.05,191.26,73.29
2014-05-02,39.69,592.58,308.01,191.44,72.99
2014-05-01,40.0,591.48,307.89,193.53,72.92
2014-04-30,40.4,590.09,304.13,196.47,72.95
2014-04-29,40.51,592.33,300.38,195.11,72.48
2014-04-28,40.87,594.09,296.58,193.14,71.67
2014-04-25,39.91,571.94,303.83,189.63,72.7
2014-04-24,39.86,567.77,337.15,190.22,73.39
2014-04-23,39.69,524.75,324.58,191.73,74.1
2014-04-22,39.99,531.6990000000002,329.32,192.15,74.35
2014-04-21,39.94,531.17,330.87,192.27,73.9
2014-04-17,40.01,524.94,324.91,190.01,74.03
2014-04-16,40.4,519.01,323.68,196.4,73.1
2014-04-15,39.75,517.9599,316.08,197.02,72.28
2014-04-14,39.18,521.68,315.91,197.77,72.38
2014-04-11,39.209,519.61,311.73,195.19,71.25
2014-04-10,39.36,523.48,317.11,195.68,72.45
2014-04-09,40.47,530.32,331.805,196.64,73.56
2014-04-08,39.82,523.44,327.07,193.29,72.92
2014-04-07,39.8,523.47,317.76,194.52,70.83
2014-04-04,39.87,531.82,323.0,191.77,72.84
2014-04-03,41.01,538.79,333.62,192.69,73.99
2014-04-02,41.35,542.55,341.96,193.55,74.54
2014-04-01,41.42,541.65,342.99,194.5,74.39
2014-03-31,40.99,536.74,336.365,192.49,73.86
2014-03-28,40.3,536.86,338.29,190.45,73.54
2014-03-27,39.36,537.46,338.47,189.83,73.32
2014-03-26,39.79,539.78,343.41,192.62,73.22
2014-03-25,40.34,544.99,354.71,195.04,73.65
2014-03-24,40.5,539.19,351.85,188.25,74.86
2014-03-21,40.16,532.87,360.62,186.67,75.21
2014-03-20,40.33,528.7,368.97,187.9,79.27
2014-03-19,39.27,531.26,373.23,184.71,79.15
2014-03-18,39.55,531.4,378.77,186.81,79.64
2014-03-17,38.05,526.74,375.04,185.81,78.98
2014-03-14,37.7,524.69,373.74,182.21,78.32
2014-03-13,37.89,530.65,371.51,183.9,78.53
2014-03-12,38.27,536.61,370.64,186.22,78.97
2014-03-11,38.02,536.09,368.82,186.76,78.8
2014-03-10,37.82,530.92,370.53,186.39,78.98
2014-03-07,37.9,530.44,372.06,187.68,79.46
2014-03-06,38.15,530.75,372.16,187.64,78.22
2014-03-05,38.11,532.36,372.37,187.14,77.42
2014-03-04,38.41,531.24,363.9,186.44,78.62
2014-03-03,37.78,527.76,359.78,184.26,77.39
2014-02-28,38.31,526.24,362.1,185.17,78.3
2014-02-27,37.86,527.67,360.13,185.27,78.02
2014-02-26,37.47,517.35,359.8,184.06,78.42
2014-02-25,37.54,522.06,358.32,183.23,78.11
2014-02-24,37.69,527.55,351.78,183.45,77.84
2014-02-21,37.98,525.25,346.76,182.79,76.48
2014-02-20,37.75,531.15,349.8,184.26,75.58
